id,name,names_in_dataset,all_names_in_cluster,taxon_concept_count,taxon_concepts,trajectory,trajectory_without_renames,trajectory_lumps_splits,first_added_dataset,first_added_year,annotation,common_name,datasets.id,family,french_name,genus,order,rank,scientificName,species,status_accidental,status_extinct,status_hawaiian,status_introduced,status_misplaced,status_nonbreeding,subfamily
0c11866e-ddec-4553-9aba-4c82708db102,Pyrilia haematotis,Pyrilia haematotis,Pionopsitta haematotis; Pyrilia haematotis,1,Taxon concept fa76f3af-2873-41ff-84ab-14f0a07c1ffc containing 'Pyrilia haematotis' and 'Pionopsitta haematotis' found between 1983 to 2017 in 3 datasets (part of name cluster 0c11866e-ddec-4553-9aba-4c82708db102),added -> rename -> referenced,added -> referenced,,aou_6 (1983),1983,NA,Brown-hooded Parrot,618,Psittacidae,Caïque à capuchon,Pyrilia,Psittaciformes,species,NA,Pyrilia haematotis,NA,NA,NA,NA,NA,NA,Arinae
041f87e6-cf62-400a-a208-52fd8fee9571,Ardea herodias,Ardea herodias,Ardea herodias,3,Taxon concept 2b033666-184e-46c5-a678-20ce96fc82b4 containing 'Ardea herodias' found between 1903 to 1973 in 2 datasets (part of name cluster 041f87e6-cf62-400a-a208-52fd8fee9571); Taxon concept c16cb586-3388-4678-8e05-60242ea2feb5 containing 'Ardea herodias' found between 1973 to 2017 in 3 datasets (part of name cluster 041f87e6-cf62-400a-a208-52fd8fee9571); Taxon concept 5e61bba8-d603-43a5-8806-7992cdca591e containing 'Ardea herodias' found between 1886 to 1903 in 2 datasets (part of name cluster 041f87e6-cf62-400a-a208-52fd8fee9571),added -> lump -> lump -> referenced -> referenced,added -> lump -> lump -> referenced -> referenced,lump -> lump,aou_1.csv (1886),1886,NA,Great Blue Heron,224; 194,Ardeidae,Grand Héron,Ardea,Pelecaniformes,species,Ardea herodias,Ardea herodias,NA,NA,NA,NA,NA,NA,NA
7ea3516f-ff13-43de-99f6-7f48680a1f59,Myiarchus tyrannulus,Myiarchus tyrannulus,Myiarchus tyrannulus,2,Taxon concept f3813586-9f47-4aaa-a802-18f6c5e7031e containing 'Myiarchus tyrannulus' found between 1931 to 2017 in 5 datasets (part of name cluster 7ea3516f-ff13-43de-99f6-7f48680a1f59); Taxon concept 515f29b0-0767-42b6-9beb-ca7b60536a63 containing 'Myiarchus tyrannulus' found between 1931 in 1 datasets (part of name cluster 7ea3516f-ff13-43de-99f6-7f48680a1f59),lump -> referenced -> referenced -> referenced -> referenced,lump -> referenced -> referenced -> referenced -> referenced,lump,aou_4 (1931),1931,NA,Brown-crested Flycatcher,1170,Tyrannidae,Tyran de Wied,Myiarchus,Passeriformes,species,Myiarchus tyrannulus,Myiarchus tyrannulus,NA,NA,NA,NA,NA,NA,Tyranninae
9eb2ef9a-be90-4146-b366-c9a7e320e905,Plectrophenax hyperboreus,Plectrophenax hyperboreus,Passerina hyperborea; Plectrophenax hyperboreus,1,Taxon concept d8831202-7f6b-46aa-bb60-43a7bde1c87c containing 'Passerina hyperborea' and 'Plectrophenax hyperboreus' found between 1886 to 2017 in 9 datasets (part of name cluster 9eb2ef9a-be90-4146-b366-c9a7e320e905),added -> rename -> rename -> referenced -> referenced -> referenced -> referenced -> referenced -> referenced,added -> referenced -> referenced -> referenced -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,McKay's Bunting,1745; 535,Calcariidae,Plectrophane blanc,Plectrophenax,Passeriformes,species,Plectrophenax hyperboreus,Plectrophenax hyperboreus,NA,NA,NA,NA,NA,NA,NA
8cd24d61-ade7-4ed2-8e83-83dffdeb8fca,Calyptophilus frugivorus,Calyptophilus frugivorus,Calyptophilus frugivorus,2,Taxon concept 7aaecaa4-4f1f-42ea-8118-d3b4608a1487 containing 'Calyptophilus frugivorus' found between 1983 to 1997 in 2 datasets (part of name cluster 8cd24d61-ade7-4ed2-8e83-83dffdeb8fca); Taxon concept 6a8cae71-cff1-47aa-b776-43db7dd27e93 containing 'Calyptophilus frugivorus' found between 1997 to 2017 in 2 datasets (part of name cluster 8cd24d61-ade7-4ed2-8e83-83dffdeb8fca),added -> split -> referenced,added -> split -> referenced,split,aou_6 (1983),1983,NA,Eastern Chat-Tanager,1944,Incertae sedis,Tangara cornichon,Calyptophilus,Passeriformes,species,NA,Calyptophilus frugivorus,NA,NA,NA,NA,*,NA,NA
39ea29f5-4e1a-4ec7-bb31-c5aff8cdec7f,Chalybura buffonii,Chalybura buffonii,Chalybura buffonii,1,Taxon concept ff44ea75-1406-4399-8a2e-aebc30820afd containing 'Chalybura buffonii' found between 1983 to 2017 in 2 datasets (part of name cluster 39ea29f5-4e1a-4ec7-bb31-c5aff8cdec7f),added -> referenced,added -> referenced,,aou_6 (1983),1983,NA,White-vented Plumeleteer,840,Trochilidae,Colibri de Buffon,Chalybura,Apodiformes,species,NA,Chalybura buffonii,NA,NA,NA,NA,NA,NA,Trochilinae
85b3e475-62cd-4fb8-8aea-b2b54e596039,Nyctiphrynus yucatanicus,Nyctiphrynus yucatanicus,Nyctiphrynus yucatanicus,1,Taxon concept 2331494c-b695-4781-9ab2-c727099a2e11 containing 'Nyctiphrynus yucatanicus' found between 1983 to 2017 in 2 datasets (part of name cluster 85b3e475-62cd-4fb8-8aea-b2b54e596039),added -> referenced,added -> referenced,,aou_6 (1983),1983,Monotypic.,Yucatan Poorwill,716,Caprimulgidae,Engoulevent du Yucatan,Nyctiphrynus,Caprimulgiformes,species,NA,Nyctiphrynus yucatanicus,NA,NA,NA,NA,NA,NA,Caprimulginae
8fa58539-3755-4027-b103-ddb898edbcf2,Vermivora chrysoptera,Vermivora chrysoptera,Vermivora chrysoptera; Helminthophila chrysoptera,1,Taxon concept f862ed67-937b-4dff-a0e5-b79c34b69dce containing 'Helminthophila chrysoptera' and 'Vermivora chrysoptera' found between 1886 to 2017 in 8 datasets (part of name cluster 8fa58539-3755-4027-b103-ddb898edbcf2),added -> rename -> referenced -> referenced -> referenced -> referenced -> referenced -> referenced,added -> referenced -> referenced -> referenced -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,Golden-winged Warbler,1534; 642,Parulidae,Paruline à ailes dorées,Vermivora,Passeriformes,species,Vermivora chrysoptera; Helminthophila chrysoptera,Vermivora chrysoptera,NA,NA,NA,NA,NA,NA,NA
b424c2fb-1953-44f7-b8b4-4917ef1f612f,Cyphorhinus phaeocephalus,Cyphorhinus phaeocephalus,Cyphorhinus phaeocephalus,1,Taxon concept 1571f1d4-7eb3-4d6a-87ba-e6017e6a350e containing 'Cyphorhinus phaeocephalus' found between 1983 to 2017 in 2 datasets (part of name cluster b424c2fb-1953-44f7-b8b4-4917ef1f612f),added -> referenced,added -> referenced,,aou_6 (1983),1983,NA,Song Wren,1398,Troglodytidae,Troglodyte chanteur,Cyphorhinus,Passeriformes,species,NA,Cyphorhinus phaeocephalus,NA,NA,NA,NA,NA,NA,NA
02b66b44-c9ac-4c1a-b314-3f893bdee801,Procelsterna cerulea,Procelsterna cerulea,Procelsterna cerulea,1,Taxon concept 8347a9f4-ee68-4916-bcaa-4624df5af789 containing 'Procelsterna cerulea' found between January 1982 to 2017 in 3 datasets (part of name cluster 02b66b44-c9ac-4c1a-b314-3f893bdee801),added -> referenced -> referenced,added -> referenced -> referenced,,aou_5_34 (January 1982),1982,NA,Blue-gray Noddy,484,Laridae,Noddi bleu,Procelsterna,Charadriiformes,species,Procelsterna cerulea,Procelsterna cerulea,NA,NA,H,NA,NA,NA,Sterninae
fb0a250f-40ce-4269-9128-58f2b3309e52,Vermivora bachmanii,Vermivora bachmanii,Helminthophila bachmanii; Vermivora bachmanii; Helminthophila bachmani; Vermivora bachmani,1,Taxon concept 3586bf0d-c898-45b1-99db-813410fbd077 containing 'Helminthophila bachmani' and 'Helminthophila bachmanii' and 'Vermivora bachmanii' and 'Vermivora bachmani' found between 1886 to 2017 in 11 datasets (part of name cluster fb0a250f-40ce-4269-9128-58f2b3309e52),added -> rename -> rename -> rename -> referenced -> rename -> referenced -> referenced -> referenced -> referenced -> referenced,added -> referenced -> referenced -> referenced -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,Bachman's Warbler,640; 1532,Parulidae,Paruline de Bachman,Vermivora,Passeriformes,species,Vermivora bachmanii; Helminthophila bachmani,Vermivora bachmanii,NA,†,NA,NA,NA,NA,NA
0d622512-fee2-4e0e-a1bf-342ae1e1b793,Euphonia xanthogaster,Euphonia xanthogaster,Euphonia xanthogaster,1,Taxon concept be2d2b66-d842-4390-829f-50394967afae containing 'Euphonia xanthogaster' found between 1983 to 2017 in 3 datasets (part of name cluster 0d622512-fee2-4e0e-a1bf-342ae1e1b793),added -> referenced -> referenced,added -> referenced -> referenced,,aou_6 (1983),1983,NA,Orange-bellied Euphonia,1842,Fringillidae,Organiste à ventre orange,Euphonia,Passeriformes,species,NA,Euphonia xanthogaster,NA,NA,NA,NA,NA,NA,Euphoniinae
9b4614e3-f68f-4472-bdb6-b56ae960b197,Calidris temminckii,Calidris temminckii,Calidris temminckii,1,Taxon concept 02668a5a-be3d-4508-9c22-c887919b0b93 containing 'Calidris temminckii' found between January 1982 to 2017 in 3 datasets (part of name cluster 9b4614e3-f68f-4472-bdb6-b56ae960b197),added -> referenced -> referenced,added -> referenced -> referenced,,aou_5_34 (January 1982),1982,Monotypic.,Temminck's Stint,433,Scolopacidae,Bécasseau de Temminck,Calidris,Charadriiformes,species,Calidris temminckii,Calidris temminckii,A,NA,NA,NA,NA,NA,Arenariinae
a4dcbfd8-0543-47f4-9bca-6f4696ae42e1,Stercorarius pomarinus,Stercorarius pomarinus,Stercorarius pomarinus,1,Taxon concept 5ca4151d-ceae-46b2-ba48-35f1c271331f containing 'Stercorarius pomarinus' found between 1886 to 2017 in 5 datasets (part of name cluster a4dcbfd8-0543-47f4-9bca-6f4696ae42e1),added -> referenced -> referenced -> referenced -> referenced,added -> referenced -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,Pomarine Jaeger,36; 510,Stercorariidae,Labbe pomarin,Stercorarius,Charadriiformes,species,Stercorarius pomarinus,Stercorarius pomarinus,NA,NA,NA,NA,NA,NA,NA
9e4489e3-67a8-48b7-a822-b1209a3d3a75,Megascops kennicottii,Megascops kennicottii,Megascops kennicottii; Otus kennicottii,1,Taxon concept e9b61b19-95ec-4033-9885-f4bef8dc0d04 containing 'Megascops kennicottii' and 'Otus kennicottii' found between January 1982 to 2017 in 4 datasets (part of name cluster 9e4489e3-67a8-48b7-a822-b1209a3d3a75),added -> referenced -> rename -> referenced,added -> referenced -> referenced,,aou_5_34 (January 1982),1982,NA,Western Screech-Owl,668,Strigidae,Petit-duc des montagnes,Megascops,Strigiformes,species,Otus kennicottii,Megascops kennicottii,NA,NA,NA,NA,NA,NA,NA
5c6b7c1f-b8b1-40fd-acd4-820e86df2475,Chlorodrepanis stejnegeri,Chlorodrepanis stejnegeri,Chlorodrepanis stejnegeri; Hemignathus kauaiensis,2,Taxon concept e35d87da-2a67-465d-91da-f783c5f42182 containing 'Hemignathus kauaiensis' found between 1995 in 1 datasets (part of name cluster 5c6b7c1f-b8b1-40fd-acd4-820e86df2475); Taxon concept ba583894-f709-45c2-bd35-49e42f34ec52 containing 'Chlorodrepanis stejnegeri' and 'Hemignathus kauaiensis' found between 1995 to 2017 in 3 datasets (part of name cluster 5c6b7c1f-b8b1-40fd-acd4-820e86df2475),split -> rename -> referenced,split -> referenced,split,aou_6_40 (1995),1995,Formerly placed in the genus Hemignathus.,Kauai Amakihi,11681,Fringillidae,Amakihi de Stejneger,Chlorodrepanis,Passeriformes,species,NA,Chlorodrepanis stejnegeri,NA,NA,H,NA,NA,NA,Carduelinae
72ad9021-73dc-4cbf-8866-5c0253905049,Paroreomyza montana,Paroreomyza montana,Paroreomyza montana,1,Taxon concept da05f7c4-853e-4114-a1e2-717cf681ad3e containing 'Paroreomyza montana' found between January 1982 to 2017 in 4 datasets (part of name cluster 72ad9021-73dc-4cbf-8866-5c0253905049),added -> referenced -> referenced -> referenced,added -> referenced -> referenced -> referenced,,aou_5_34 (January 1982),1982,NA,Maui Alauahio,1897,Fringillidae,Alauahaio de Maui,Paroreomyza,Passeriformes,species,Paroreomyza montana,Paroreomyza montana,NA,NA,H,NA,NA,NA,Carduelinae
243c290d-e5eb-4665-a655-c0d006062538,Saltator coerulescens,Saltator coerulescens,Saltator coerulescens,1,Taxon concept cba1453b-7050-4793-8bc2-d65d47cb51c8 containing 'Saltator coerulescens' found between 1983 to 2017 in 3 datasets (part of name cluster 243c290d-e5eb-4665-a655-c0d006062538),added -> referenced -> referenced,added -> referenced -> referenced,,aou_6 (1983),1983,NA,Grayish Saltator,1748,Thraupidae,Saltator gris,Saltator,Passeriformes,species,NA,Saltator coerulescens,NA,NA,NA,NA,NA,NA,Saltatorinae
9e32d6ff-f890-4efa-b699-44fffc626202,Xiphocolaptes promeropirhynchus,Xiphocolaptes promeropirhynchus,Xiphocolaptes promeropirhynchus,1,Taxon concept dabbc81e-ef18-44c5-be95-d0d1ebe442c5 containing 'Xiphocolaptes promeropirhynchus' found between 1983 to 2017 in 3 datasets (part of name cluster 9e32d6ff-f890-4efa-b699-44fffc626202),added -> referenced -> referenced,added -> referenced -> referenced,,aou_6 (1983),1983,NA,Strong-billed Woodcreeper,1021,Furnariidae,Grimpar géant,Xiphocolaptes,Passeriformes,species,NA,Xiphocolaptes promeropirhynchus,NA,NA,NA,NA,NA,NA,Dendrocolaptinae
2f0d90a5-d361-45db-b4bb-6c0503b96c3b,Vireo magister,Vireo magister,Vireo magister,1,Taxon concept ae9e1c67-ee13-42ab-b3aa-5869586f1241 containing 'Vireo magister' found between 1983 to 2017 in 2 datasets (part of name cluster 2f0d90a5-d361-45db-b4bb-6c0503b96c3b),added -> referenced,added -> referenced,,aou_6 (1983),1983,NA,Yucatan Vireo,1260,Vireonidae,Viréo du Yucatan,Vireo,Passeriformes,species,NA,Vireo magister,NA,NA,NA,NA,NA,NA,NA
1fdaa21c-e87f-4466-a7f4-b445af2aca26,Dendroplex picus,Dendroplex picus,Dendroplex picus,1,Taxon concept abf9405a-2b31-461a-8f46-95a9cedf590d containing 'Dendroplex picus' found between 2017 in 1 datasets (part of name cluster 1fdaa21c-e87f-4466-a7f4-b445af2aca26),added,added,,NACC_list_species_aou_7_57.csv (2017),2017,NA,Straight-billed Woodcreeper,1024,Furnariidae,Grimpar talapiot,Dendroplex,Passeriformes,species,NA,Dendroplex picus,NA,NA,NA,NA,NA,NA,Dendrocolaptinae
9b132556-02f6-49bb-b6b9-a94d733fed1d,Podilymbus podiceps,Podilymbus podiceps,Podilymbus podiceps,1,Taxon concept c2c8e7cc-255e-4c1b-b2eb-1a60652b796c containing 'Podilymbus podiceps' found between 1886 to 2017 in 5 datasets (part of name cluster 9b132556-02f6-49bb-b6b9-a94d733fed1d),added -> referenced -> referenced -> referenced -> referenced,added -> referenced -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,NA,Pied-billed Grebe,6; 138,Podicipedidae,Grèbe à bec bigarré,Podilymbus,Podicipediformes,species,Podilymbus podiceps,Podilymbus podiceps,NA,NA,NA,NA,NA,NA,NA
38fab358-87fc-490a-9053-03b3b031ac4b,Geothlypis speciosa,Geothlypis speciosa,Geothlypis speciosa,1,Taxon concept 4ed6583b-cb7e-4afa-8a21-ebb5fce75564 containing 'Geothlypis speciosa' found between 1983 to 2017 in 2 datasets (part of name cluster 38fab358-87fc-490a-9053-03b3b031ac4b),added -> referenced,added -> referenced,,aou_6 (1983),1983,NA,Black-polled Yellowthroat,1592,Parulidae,Paruline à face noire,Geothlypis,Passeriformes,species,NA,Geothlypis speciosa,NA,NA,NA,NA,NA,NA,NA
49f69ae5-5b79-496b-9ea4-c155cf328d69,Laterallus ruber,Laterallus ruber,Laterallus ruber,1,Taxon concept 51929044-17e5-46bc-b346-ee340b71387e containing 'Laterallus ruber' found between 1983 to 2017 in 2 datasets (part of name cluster 49f69ae5-5b79-496b-9ea4-c155cf328d69),added -> referenced,added -> referenced,,aou_6 (1983),1983,Monotypic.,Ruddy Crake,335,Rallidae,Râle roux,Laterallus,Gruiformes,species,NA,Laterallus ruber,NA,NA,NA,NA,NA,NA,NA
408c2d0b-76dc-437c-b6e7-d6eedde44037,Odontophorus dialeucos,Odontophorus dialeucos,Odontophorus dialeucos,1,Taxon concept d7f2c049-d0c2-479c-bfa9-429925d3eaa2 containing 'Odontophorus dialeucos' found between 1983 to 2017 in 3 datasets (part of name cluster 408c2d0b-76dc-437c-b6e7-d6eedde44037),added -> referenced -> referenced,added -> referenced -> referenced,,aou_6 (1983),1983,Monotypic.,Tacarcuna Wood-Quail,127,Odontophoridae,Tocro du Panama,Odontophorus,Galliformes,species,NA,Odontophorus dialeucos,NA,NA,NA,NA,NA,NA,NA
38565681-e9fa-4ad1-9aaa-c170c26e031a,Gymnogyps californianus,Gymnogyps californianus,Gymnogyps californianus; Pseudogryphus californianus,1,Taxon concept 29bf17c7-2978-4d34-bd58-83a2fb1f4917 containing 'Pseudogryphus californianus' and 'Gymnogyps californianus' found between 1886 to 2017 in 5 datasets (part of name cluster 38565681-e9fa-4ad1-9aaa-c170c26e031a),added -> rename -> referenced -> referenced -> referenced,added -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,California Condor,324; 258,Cathartidae,Condor de Californie,Gymnogyps,Cathartiformes,species,Gymnogyps californianus; Pseudogryphus californianus,Gymnogyps californianus,NA,NA,NA,NA,NA,NA,NA
c70e17b8-ba29-4799-86ae-c79735df363d,Somateria spectabilis,Somateria spectabilis,Somateria spectabilis,1,Taxon concept a468986e-af83-4ea0-917c-5b058f8bd20f containing 'Somateria spectabilis' found between 1886 to 2017 in 3 datasets (part of name cluster c70e17b8-ba29-4799-86ae-c79735df363d),added -> referenced -> referenced,added -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,King Eider,59; 162,Anatidae,Eider à tête grise,Somateria,Anseriformes,species,Somateria spectabilis,Somateria spectabilis,NA,NA,NA,NA,NA,NA,Anatinae
b7eeba29-f174-4892-b926-fc9807c708c3,Lanius cristatus,Lanius cristatus,Lanius cristatus,1,Taxon concept e93dea9f-6160-4bf2-ba25-fbc1de028a64 containing 'Lanius cristatus' found between January 1982 to 2017 in 3 datasets (part of name cluster b7eeba29-f174-4892-b926-fc9807c708c3),added -> referenced -> referenced,added -> referenced -> referenced,,aou_5_34 (January 1982),1982,NA,Brown Shrike,1229,Laniidae,Pie-grièche brune,Lanius,Passeriformes,species,Lanius cristatus,Lanius cristatus,A,NA,NA,NA,NA,NA,NA
30df33af-f67c-4f7e-8f99-36f4b6302186,Volatinia jacarina,Volatinia jacarina,Volatinia jacarina,1,Taxon concept 377b8eef-3d85-4816-9456-849885d0f091 containing 'Volatinia jacarina' found between 1983 to 2017 in 2 datasets (part of name cluster 30df33af-f67c-4f7e-8f99-36f4b6302186),added -> referenced,added -> referenced,,aou_6 (1983),1983,NA,Blue-black Grassquit,1657,Thraupidae,Jacarini noir,Volatinia,Passeriformes,species,NA,Volatinia jacarina,NA,NA,NA,NA,*,NA,Tachyphoninae
40333b6f-f966-40a8-b9b2-c61fe7a00f49,Chlorostilbon ricordii,Chlorostilbon ricordii,Chlorostilbon ricordii,1,Taxon concept 4dca38ee-65a7-4ff2-8d94-726d34b84581 containing 'Chlorostilbon ricordii' found between 1983 to 2017 in 2 datasets (part of name cluster 40333b6f-f966-40a8-b9b2-c61fe7a00f49),added -> referenced,added -> referenced,,aou_6 (1983),1983,Monotypic.,Cuban Emerald,798,Trochilidae,Émeraude de Ricord,Chlorostilbon,Apodiformes,species,NA,Chlorostilbon ricordii,NA,NA,NA,NA,NA,NA,Trochilinae
129e3641-290c-4ecf-946c-3954b61fff5d,Pyrocephalus rubinus,Pyrocephalus rubinus,Pyrocephalus rubinus; Pyrocephalus rubineus; Pyrocephalus rubineus mexicanus,1,Taxon concept 60e7c0d6-d111-4d0c-a2a3-bf96088272ed containing 'Pyrocephalus rubineus' and 'Pyrocephalus rubinus' and 'Pyrocephalus rubineus mexicanus' found between 1886 to 2017 in 4 datasets (part of name cluster 129e3641-290c-4ecf-946c-3954b61fff5d),added -> rename -> deleted -> referenced,added -> deleted -> referenced,,aou_1.csv (1886),1886,NA,Vermilion Flycatcher,1156; 471,Tyrannidae,Moucherolle vermillon,Pyrocephalus,Passeriformes,species,Pyrocephalus rubinus; Pyrocephalus rubineus mexicanus,Pyrocephalus rubinus,NA,NA,NA,NA,NA,NA,Fluvicolinae
24766723-bb2e-4c8b-97c8-b355646dad1c,Setophaga kirtlandii,Setophaga kirtlandii,Setophaga kirtlandii; Dendroica kirtlandii; Dendroica kirtlandi,1,Taxon concept 0fa1c1fa-228d-4fb9-8f81-4ff673a84928 containing 'Dendroica kirtlandi' and 'Setophaga kirtlandii' and 'Dendroica kirtlandii' found between 1886 to 2017 in 9 datasets (part of name cluster 24766723-bb2e-4c8b-97c8-b355646dad1c),added -> referenced -> rename -> referenced -> referenced -> referenced -> referenced -> rename -> referenced,added -> referenced -> referenced -> referenced -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,Kirtland's Warbler,1564; 670,Parulidae,Paruline de Kirtland,Setophaga,Passeriformes,species,Dendroica kirtlandii; Dendroica kirtlandi,Setophaga kirtlandii,NA,NA,NA,NA,NA,NA,NA
1c1a4bd0-5156-423d-ad9d-7fb21e49cd0d,Piaya cayana,Piaya cayana,Piaya cayana,1,Taxon concept 92695a26-fd8e-4315-8065-dc15b3f0f3b2 containing 'Piaya cayana' found between 1983 to 2017 in 2 datasets (part of name cluster 1c1a4bd0-5156-423d-ad9d-7fb21e49cd0d),added -> referenced,added -> referenced,,aou_6 (1983),1983,NA,Squirrel Cuckoo,642,Cuculidae,Piaye écureuil,Piaya,Cuculiformes,species,NA,Piaya cayana,NA,NA,NA,NA,NA,NA,Cuculinae
7df1f67d-2ec7-47fb-ba4d-a45319bb18d3,Melanerpes radiolatus,Melanerpes radiolatus,Melanerpes radiolatus,1,Taxon concept a15654b2-e23d-40b8-8d13-5d6b2070c1ed containing 'Melanerpes radiolatus' found between 1983 to 2017 in 2 datasets (part of name cluster 7df1f67d-2ec7-47fb-ba4d-a45319bb18d3),added -> referenced,added -> referenced,,aou_6 (1983),1983,Monotypic.,Jamaican Woodpecker,945,Picidae,Pic de la Jamaïque,Melanerpes,Piciformes,species,NA,Melanerpes radiolatus,NA,NA,NA,NA,NA,NA,Picinae
12e823ee-e8e1-4af0-b048-03ca1e9a552b,Attila spadiceus,Attila spadiceus,Attila spadiceus,1,Taxon concept 5e079e39-53b9-46bb-b622-d61ec9bec77c containing 'Attila spadiceus' found between 1983 to 2017 in 2 datasets (part of name cluster 12e823ee-e8e1-4af0-b048-03ca1e9a552b),added -> referenced,added -> referenced,,aou_6 (1983),1983,NA,Bright-rumped Attila,1160,Tyrannidae,Attila à croupion jaune,Attila,Passeriformes,species,NA,Attila spadiceus,NA,NA,NA,NA,NA,NA,Tyranninae
37502763-8b19-4b96-8fa3-74cca8ec89c6,Tringa incana,Tringa incana,Heteractitis incanus; Heteroscelus incanus; Tringa incana; Heteroscelus incanum,1,Taxon concept 65159f1a-6e77-4030-8528-ac4eaf1659d6 containing 'Heteractitis incanus' and 'Heteroscelus incanus' and 'Heteroscelus incanum' and 'Tringa incana' found between 1886 to 2017 in 9 datasets (part of name cluster 37502763-8b19-4b96-8fa3-74cca8ec89c6),added -> referenced -> rename -> rename -> rename -> rename -> referenced -> rename -> referenced,added -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic. Referred to as <i> Heterosceles incanus</i> by Clements (2000) and Howard and Moore (2003).,Wandering Tattler,401; 259,Scolopacidae,Chevalier errant,Tringa,Charadriiformes,species,Heteractitis incanus; Heteroscelus incanus,Tringa incana,NA,NA,NA,NA,NA,NA,Tringinae
f383a191-1726-4a80-a9e9-6ddfd4183962,Leptotila plumbeiceps,Leptotila plumbeiceps,Leptotila plumbeiceps,2,Taxon concept 4d4fbbc2-cf65-411a-a789-cafc9687364b containing 'Leptotila plumbeiceps' found between 2005 to 2017 in 2 datasets (part of name cluster f383a191-1726-4a80-a9e9-6ddfd4183962); Taxon concept dd2783e4-0b01-4644-91a1-7b51a5cc1ad4 containing 'Leptotila plumbeiceps' found between 2005 in 1 datasets (part of name cluster f383a191-1726-4a80-a9e9-6ddfd4183962),split -> referenced,split -> referenced,split,aou_7_46 (2005),2005,NA,Gray-headed Dove,566,Columbidae,Colombe à calotte grise,Leptotila,Columbiformes,species,NA,Leptotila plumbeiceps,NA,NA,NA,NA,NA,NA,NA
dc5f728b-c782-493d-af7d-62439009ec6c,Phaetusa simplex,Phaetusa simplex,Phaetusa simplex,1,Taxon concept b6d9d455-1803-42fb-9407-66c67f2e161e containing 'Phaetusa simplex' found between 1983 to 2017 in 2 datasets (part of name cluster dc5f728b-c782-493d-af7d-62439009ec6c),added -> referenced,added -> referenced,,aou_6 (1983),1983,NA,Large-billed Tern,493,Laridae,Sterne à gros bec,Phaetusa,Charadriiformes,species,NA,Phaetusa simplex,A,NA,NA,NA,NA,NA,Sterninae
66c91d58-170d-4c59-9020-f693ec4e3225,Tinamus major,Tinamus major,Tinamus major,1,Taxon concept 44a0bf13-d067-486a-9663-79decf14f840 containing 'Tinamus major' found between 1983 to 2017 in 2 datasets (part of name cluster 66c91d58-170d-4c59-9020-f693ec4e3225),added -> referenced,added -> referenced,,aou_6 (1983),1983,NA,Great Tinamou,1,Tinamidae,Grand Tinamou,Tinamus,Tinamiformes,species,NA,Tinamus major,NA,NA,NA,NA,NA,NA,NA
c3d98f1f-d646-4152-b138-0db3d2cf4f58,Falco peregrinus,Falco peregrinus,Falco peregrinus anatum; Falco peregrinus pealei; Falco peregrinus,1,Taxon concept beba2976-15fc-4ada-ae66-be51e73001df containing 'Falco peregrinus pealei' and 'Falco peregrinus' and 'Falco peregrinus anatum' found between 1886 to 2017 in 4 datasets (part of name cluster c3d98f1f-d646-4152-b138-0db3d2cf4f58),added|added -> referenced -> added|deleted|deleted -> referenced,added|added -> referenced -> added|deleted|deleted -> referenced,,aou_1.csv (1886),1886,NA,Peregrine Falcon,331; 356; 356a,Falconidae,Faucon pèlerin,Falco,Falconiformes,species,Falco peregrinus anatum; Falco peregrinus pealei; Falco peregrinus,Falco peregrinus,NA,NA,NA,NA,NA,NA,Falconinae
ea972aa0-e79f-450d-ac85-ef7c04fb40e5,Calidris maritima,Calidris maritima,Arquatella maritima; Tringa maritima; Calidris maritima; Erolia maritima,3,Taxon concept e37edc7b-22a7-4a49-b8d4-a389191d0e73 containing 'Arquatella maritima' found between 1908 to 1931 in 2 datasets (part of name cluster ea972aa0-e79f-450d-ac85-ef7c04fb40e5); Taxon concept 22117cfa-4084-4353-acff-6f167eb3e5b8 containing 'Arquatella maritima' and 'Calidris maritima' and 'Erolia maritima' found between 1931 to 2017 in 5 datasets (part of name cluster ea972aa0-e79f-450d-ac85-ef7c04fb40e5); Taxon concept bddb6585-7be6-4113-ac3a-23eff13664e9 containing 'Tringa maritima' and 'Arquatella maritima' found between 1886 to 1908 in 3 datasets (part of name cluster ea972aa0-e79f-450d-ac85-ef7c04fb40e5),added -> rename -> lump -> split -> rename -> rename -> referenced -> referenced,added -> lump -> split -> referenced -> referenced,lump -> split,aou_1.csv (1886),1886,"Recognized as monotypic by del Hoyo et al. (1992), Clements (2000) and BNA. Howard and Moore (2003) recognizes 3 subspecies: <i></>C.m. belcheri, C.m....",Purple Sandpiper,440; 235,Scolopacidae,Bécasseau violet,Calidris,Charadriiformes,species,Tringa maritima; Calidris maritima,Calidris maritima,NA,NA,NA,NA,NA,NA,Arenariinae
